ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code,Region,Order_Hour
0x380d,RANCHIRES14DEL03,36.0,4.6,0.0,0.0,0.03,0.03,03-03-2022,19:45,0.833333333,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,32,RAN,North India,19
0x4385,INDORES05DEL01,28.0,4.6,22.727021,75.884167,22.797021,75.954167,20-03-2022,18:25,18:35,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,18,IND,North India,18
0x5625,INDORES09DEL01,31.0,4.9,22.725835,75.887648,22.795835,75.957648,23-03-2022,1,24:05:00,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,20,IND,North India,1
0x6b1a,JAPRES05DEL01,28.0,4.9,26.905287,75.794592,26.915287,75.804592,03-04-2022,08:15,08:20,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,15,JAP,North India,8
0xa1fa,JAPRES13DEL01,24.0,4.5,26.846156,75.8023,26.856156,75.8123,13-03-2022,09:15,09:20,Windy,Low,2,Meal,scooter,1.0,No,Urban,16,JAP,North India,9
0xdd1f,BHPRES13DEL03,26.0,4.8,23.230791,77.43702,23.260791,77.46702,15-02-2022,18:55,19:05,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,29,BHP,North India,18
0x1230,RANCHIRES01DEL01,27.0,4.6,23.416792,85.316842,23.486792,85.386842,14-03-2022,23:30,23:40,Fog,Low,1,Drinks,scooter,0.0,No,Urban,26,RAN,North India,23
0xcf47,DEHRES01DEL01,35.0,4.5,0.0,0.0,0.01,0.01,13-02-2022,09:40,09:45,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,22,DEH,North India,9
0x150d,RANCHIRES08DEL01,35.0,4.9,23.353783,85.326967,23.463783,85.436967,18-03-2022,23:35,23:40,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,20,RAN,North India,23
0x817e,INDORES20DEL01,38.0,4.6,22.732225,75.874765,22.742225,75.884765,30-03-2022,11:50,0.5,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,22,IND,North India,11
0x82d2,RANCHIRES12DEL01,25.0,5.0,0.0,0.0,0.11,0.11,29-03-2022,23:40,23:50,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,25,RAN,North India,23
0x7da,JAPRES17DEL03,29.0,4.9,26.892312,75.806896,27.032312,75.946896,12-03-2022,19:30,19:40,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,24,JAP,North India,19
0xc7c7,ALHRES010DEL03,31.0,5.0,0.0,0.0,0.06,0.06,15-02-2022,17:15,17:20,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,31,ALH,North India,17
0x6005,INDORES04DEL03,34.0,4.8,22.753659,75.903365,22.813659,75.963365,03-03-2022,21:55,22:05,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,17,IND,North India,21
0x5e24,JAPRES06DEL03,24.0,4.9,26.911927,75.797282,27.001927,75.887282,10-03-2022,23:30,23:40,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,JAP,North India,23
0x24ad,INDORES16DEL01,24.0,4.7,22.744648,75.894377,22.754648,75.904377,21-03-2022,10:35,10:50,Fog,Low,1,Meal,scooter,0.0,No,Urban,16,IND,North India,10
0x5e18,RANCHIRES16DEL02,27.0,4.0,23.371292,85.327872,23.391292,85.347872,09-03-2022,09:55,0.416666667,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,20,RAN,North India,9
0xd588,KOLRES18DEL02,34.0,4.3,22.569367,88.433187,22.589367,88.453187,15-02-2022,09:50,0.416666667,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,22,KOL,North India,9
0xb706,INDORES03DEL01,24.0,4.7,22.751857,75.866699,22.791857,75.906699,26-03-2022,15:50,0.666666667,Cloudy,Medium,1,Meal,scooter,0.0,No,Urban,13,IND,North India,15
0x917,RANCHIRES010DEL02,20.0,4.8,23.354422,85.3329,23.374422,85.3529,19-03-2022,11:55,12:05,Fog,High,0,Buffet,motorcycle,1.0,No,Urban,26,RAN,North India,11
0x7b93,INDORES04DEL01,31.0,4.4,22.753659,75.903365,22.863659,76.013365,20-03-2022,19:45,19:50,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,36,IND,North India,19
0x6c1b,RANCHIRES16DEL03,27.0,4.7,23.371292,85.327872,23.461292,85.417872,02-04-2022,17:45,0.75,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,19,RAN,North India,17
0xc1f0,ALHRES03DEL02,32.0,4.9,25.451517,81.832616,25.581517,81.962616,16-02-2022,23:30,23:40,Stormy,Low,1,Drinks,motorcycle,,No,Urban,23,ALH,North India,23
0x9811,INDORES13DEL01,35.0,4.6,22.745049,75.892471,22.855049,76.002471,04-04-2022,17:35,17:40,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,29,IND,North India,17
0xd341,DEHRES20DEL02,24.0,4.6,0.0,0.0,0.02,0.02,15-02-2022,09:35,09:45,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,18,DEH,North India,9
0x21b2,RANCHIRES05DEL03,34.0,4.7,23.355164,85.324097,23.385164,85.354097,09-03-2022,22:50,23:05,Windy,Low,1,Snack,scooter,1.0,No,Urban,20,RAN,North India,22
0xd8e7,LUDHRES02DEL03,25.0,4.2,0.0,0.0,0.06,0.06,11-02-2022,23:15,23:20,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,23,LUD,North India,23
0x8880,INDORES12DEL02,29.0,4.6,22.74806,75.8934,22.76806,75.9134,09-03-2022,09:55,10:10,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,14,IND,North India,9
0xa5f5,JAPRES09DEL02,30.0,4.8,26.911378,75.789034,26.931378,75.809034,17-03-2022,09:55,0.416666667,Windy,Low,2,Buffet,motorcycle,0.0,No,Urban,24,JAP,North India,9
0x7496,RANCHIRES03DEL01,23.0,4.4,0.0,0.0,0.01,0.01,15-03-2022,08:45,0.375,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,20,RAN,North India,8
0xb2db,JAPRES01DEL03,27.0,5.0,26.90519,75.810753,26.96519,75.870753,11-03-2022,22:55,23:10,Windy,Low,1,Snack,motorcycle,0.0,,Urban,12,JAP,North India,22
0xc84b,DEHRES02DEL02,35.0,4.6,0.0,0.0,0.05,0.05,13-02-2022,19:35,19:40,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,29,DEH,North India,19
0xdf6a,AGRRES010DEL01,34.0,4.9,27.163303,78.057044,27.273303,78.167044,14-02-2022,17:45,0.75,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,31,AGR,North India,17
0xb5dc,RANCHIRES09DEL01,21.0,4.7,23.351058,85.325731,23.361058,85.335731,07-03-2022,11:45,0.5,Sunny,High,2,Meal,motorcycle,1.0,No,Urban,14,RAN,North India,11
0x9286,JAPRES15DEL01,22.0,4.6,26.891191,75.802083,26.931191,75.842083,05-03-2022,16:35,16:40,Fog,Medium,1,Buffet,motorcycle,0.0,No,Urban,10,JAP,North India,16
0x242e,INDORES01DEL02,34.0,4.8,22.695207,75.866059,22.775207,75.946059,02-04-2022,19:20,19:30,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Urban,49,IND,North India,19
0xc5b5,AGRRES17DEL02,32.0,4.9,27.157772,78.04725,27.177772,78.06725,17-02-2022,09:55,10:05,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,15,AGR,North India,9
0xbd63,RANCHIRES09DEL02,26.0,4.5,23.351058,85.325731,23.371058,85.345731,05-03-2022,11:50,0.5,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,23,RAN,North India,11
0x6153,INDORES13DEL01,33.0,5.0,22.745049,75.892471,22.815049,75.962471,14-03-2022,18:25,18:35,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Urban,30,IND,North India,18
0xd6c6,AGRRES04DEL03,26.0,5.0,27.195928,77.998092,27.285928,78.088092,12-02-2022,17:35,17:45,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,11,AGR,North India,17
0xda06,ALHRES07DEL01,22.0,5.0,25.449659,81.839744,25.559659,81.949744,14-02-2022,17:35,17:50,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,31,ALH,North India,17
0x9714,JAPRES16DEL01,20.0,4.8,26.849596,75.800512,26.859596,75.810512,05-03-2022,10:40,10:45,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,15,JAP,North India,10
0x9d0a,JAPRES15DEL03,36.0,5.0,26.891191,75.802083,26.951191,75.862083,24-03-2022,17:30,17:45,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,15,JAP,North India,17
0x1489,INDORES02DEL01,20.0,4.8,22.651847,75.881991,22.761847,75.991991,12-03-2022,22:40,22:45,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,IND,North India,22
0xce7d,KOLRES01DEL01,34.0,4.4,22.514688,88.393294,22.624688,88.503294,18-02-2022,18:55,19:05,Fog,Medium,1,Snack,scooter,0.0,No,Urban,32,KOL,North India,18
0x75c2,RANCHIRES11DEL02,39.0,4.7,23.359194,85.325447,23.409194,85.375447,15-03-2022,18:10,18:25,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,25,RAN,North India,18
0x8e49,RANCHIRES17DEL02,23.0,4.9,23.374878,85.335739,23.454878,85.415739,04-03-2022,18:50,0.791666667,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,25,RAN,North India,18
0xdc39,AGRRES03DEL03,38.0,4.7,27.160832,78.011608,27.250832,78.101608,12-02-2022,19:50,20:05,Sunny,Jam,1,Meal,scooter,1.0,No,Urban,26,AGR,North India,19
0x8146,INDORES09DEL02,31.0,4.7,22.725835,75.887648,22.805835,75.967648,06-04-2022,22:55,0.958333333,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,25,IND,North India,22
0x2138,INDORES18DEL01,25.0,4.6,22.753839,75.897429,22.863838,76.007429,18-03-2022,23:20,23:35,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,IND,North India,23
0xa3db,RANCHIRES14DEL02,23.0,4.8,0.0,0.0,0.05,0.05,30-03-2022,17:30,17:40,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,10,RAN,North India,17
0x12a5,RANCHIRES03DEL01,27.0,5.0,0.0,0.0,0.01,0.01,05-03-2022,11:35,11:40,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,25,RAN,North India,11
0x8f32,JAPRES07DEL01,24.0,5.0,26.766536,75.837333,26.806536,75.877333,01-04-2022,16:20,16:25,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,18,JAP,North India,16
0xc79b,AGRRES07DEL01,24.0,4.8,27.160934,78.044095,27.170934,78.054095,15-02-2022,11:15,11:25,Stormy,High,0,Meal,motorcycle,0.0,No,Urban,24,AGR,North India,11
0xb29b,RANCHIRES07DEL02,26.0,4.5,23.359407,85.325055,23.439407,85.405055,16-03-2022,19:20,19:25,Sandstorms,Jam,1,Drinks,scooter,,No,Urban,16,RAN,North India,19
0xba40,RANCHIRES04DEL03,27.0,4.5,23.359033,85.325347,23.449033,85.415347,20-03-2022,18:35,18:50,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,23,RAN,North India,18
0x7232,JAPRES13DEL03,34.0,5.0,26.846156,75.8023,26.986156,75.9423,08-03-2022,20:20,20:35,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,27,JAP,North India,20
0xc849,ALHRES06DEL01,27.0,4.9,0.0,0.0,0.04,0.04,17-02-2022,15:50,0.666666667,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Urban,15,ALH,North India,15
0xc61d,KOLRES02DEL01,23.0,4.9,22.514585,88.39331,22.524585,88.40331,11-02-2022,09:35,09:50,Stormy,Low,1,Snack,scooter,0.0,No,Urban,17,KOL,North India,9
0xca7f,ALHRES15DEL01,33.0,4.8,25.449872,81.836167,25.519872,81.906167,12-02-2022,20:55,21:10,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,ALH,North India,20
0x6a53,RANCHIRES14DEL01,28.0,4.9,0.0,0.0,0.11,0.11,20-03-2022,20:35,20:40,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,38,RAN,North India,20
0x1592,RANCHIRES010DEL01,28.0,5.0,23.354422,85.3329,23.364422,85.3429,28-03-2022,09:50,0.416666667,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,13,RAN,North India,9
0xb2cb,RANCHIRES05DEL01,32.0,4.9,23.355164,85.324097,23.365164,85.334097,01-03-2022,09:35,09:45,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,25,RAN,North India,9
0xe253,KNPRES20DEL02,20.0,4.8,26.47,80.35,26.55,80.43,14-02-2022,19:20,19:35,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,21,KNP,North India,19
0x8e4d,INDORES03DEL01,33.0,4.3,22.751857,75.866699,22.761857,75.876699,13-03-2022,10:25,10:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,25,IND,North India,10
0xac2e,INDORES19DEL03,35.0,4.8,22.745536,75.893106,22.805536,75.953106,26-03-2022,18:30,18:35,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,31,IND,North India,18
0xc528,LUDHRES07DEL01,25.0,4.9,0.0,0.0,0.07,0.07,14-02-2022,18:25,18:40,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,26,LUD,North India,18
0x734a,RANCHIRES05DEL03,20.0,4.8,23.355164,85.324097,23.445164,85.414097,27-03-2022,17:50,18:05,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,27,RAN,North India,17
0x40cd,INDORES02DEL03,28.0,4.7,22.651847,75.881991,22.681847,75.911991,21-03-2022,20:25,20:30,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,26,IND,North India,20
0xa107,JAPRES02DEL03,37.0,4.8,26.914142,75.805704,26.974142,75.865704,17-03-2022,23:10,23:20,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,20,JAP,North India,23
0xdb03,ALHRES15DEL01,38.0,4.5,25.449872,81.836167,25.459872,81.846167,17-02-2022,09:20,09:30,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,ALH,North India,9
0xbd1a,INDORES04DEL02,20.0,4.9,22.753659,75.903365,22.803659,75.953365,11-03-2022,23:30,23:40,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,IND,North India,23
0xc287,BHPRES20DEL01,22.0,4.9,23.235123,77.398886,23.245123,77.408886,15-02-2022,08:50,0.375,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,BHP,North India,8
0x270a,JAPRES17DEL01,28.0,4.8,26.892312,75.806896,26.902313,75.816896,21-03-2022,08:10,08:20,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,14,JAP,North India,8
0xd4f2,LUDHRES12DEL03,32.0,4.6,30.893244,75.821817,30.953244,75.881817,17-02-2022,17:10,17:25,Stormy,Medium,1,Drinks,scooter,0.0,No,Urban,28,LUD,North India,17
0xc891,KNPRES03DEL02,36.0,4.1,26.469003,80.316344,26.549003,80.396344,18-02-2022,18:50,0.791666667,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,31,KNP,North India,18
0xd654,KNPRES09DEL03,21.0,4.5,26.473698,80.352677,26.563698,80.442677,12-02-2022,17:10,17:20,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,22,KNP,North India,17
0xca6,JAPRES05DEL03,27.0,4.9,26.905287,75.794592,26.935287,75.824592,28-03-2022,17:10,17:20,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,23,JAP,North India,17
0x1dae,INDORES01DEL01,31.0,4.8,22.695207,75.866059,22.705207,75.876059,26-03-2022,08:20,08:25,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,13,IND,North India,8
0xe27f,ALHRES15DEL02,31.0,4.4,25.449872,81.836167,25.499872,81.886167,11-02-2022,23:55,24:10:00,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,24,ALH,North India,23
0xcadf,LUDHRES01DEL01,20.0,4.7,30.873988,75.842739,30.943988,75.912739,14-02-2022,17:15,17:30,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,21,LUD,North India,17
0x4c15,INDORES16DEL01,21.0,4.8,22.744648,75.894377,22.784648,75.934377,01-03-2022,14:40,14:50,Fog,High,1,Drinks,scooter,0.0,No,Urban,27,IND,North India,14
0xdd15,KNPRES08DEL03,28.0,4.9,0.0,0.0,0.03,0.03,11-02-2022,22:40,22:45,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,KNP,North India,22
0x9a93,JAPRES02DEL03,27.0,3.5,26.914142,75.805704,26.974142,75.865704,21-03-2022,19:35,19:40,Sunny,Jam,0,Snack,motorcycle,3.0,No,Urban,50,JAP,North India,19
0x2565,JAPRES03DEL01,23.0,4.0,26.913483,75.803139,26.923483,75.813139,17-03-2022,08:40,08:55,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,JAP,North India,8
0x80ec,RANCHIRES18DEL01,32.0,5.0,23.351489,85.324253,23.361489,85.334253,21-03-2022,09:35,09:40,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Urban,16,RAN,North India,9
0x9696,JAPRES03DEL02,28.0,4.8,26.913483,75.803139,27.043483,75.933139,27-03-2022,20:25,20:40,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,26,JAP,North India,20
0xdfda,KOLRES16DEL02,30.0,4.8,22.539129,88.365507,22.619129,88.445507,14-02-2022,23:50,1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,KOL,North India,23
0x7f84,RANCHIRES04DEL01,34.0,5.0,23.359033,85.325347,23.369033,85.335347,19-03-2022,10:35,10:50,Sunny,Low,2,Meal,scooter,1.0,No,Urban,18,RAN,North India,10
0x25ac,JAPRES17DEL02,20.0,4.8,26.892312,75.806896,26.942312,75.856896,01-04-2022,21:25,21:30,Stormy,Jam,1,Drinks,motorcycle,0.0,,Urban,12,JAP,North India,21
0xc6c8,LUDHRES05DEL03,35.0,4.9,30.905562,75.832841,31.045562,75.972841,14-02-2022,23:35,23:45,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,LUD,North India,23
0x3c41,RANCHIRES03DEL02,20.0,4.9,0.0,0.0,0.13,0.13,04-03-2022,23:20,23:35,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,22,RAN,North India,23
0xd904,DEHRES11DEL02,22.0,5.0,0.0,0.0,0.08,0.08,18-02-2022,18:40,18:55,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Urban,27,DEH,North India,18
0xc2df,DEHRES01DEL01,27.0,4.8,0.0,0.0,0.04,0.04,15-02-2022,15:10,15:25,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,11,DEH,North India,15
0x555c,INDORES03DEL01,39.0,4.1,22.751857,75.866699,22.861857,75.976699,10-03-2022,18:45,0.791666667,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,35,IND,North India,18
0x63d3,JAPRES14DEL01,39.0,4.9,26.88842,75.800689,26.89842,75.810689,01-04-2022,10:50,11:05,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,15,JAP,North India,10
0x9b34,INDORES010DEL01,21.0,4.6,22.75004,75.902847,22.86004,76.012847,04-04-2022,23:55,1,Fog,Low,1,Buffet,scooter,1.0,No,Urban,25,IND,North India,23
0xddc0,KOLRES08DEL01,28.0,4.9,22.53796,88.349843,22.60796,88.419843,18-02-2022,20:25,20:40,Sunny,Jam,0,Meal,motorcycle,0.0,No,Urban,15,KOL,North India,20
0xd4e3,BHPRES02DEL02,36.0,4.7,0.0,0.0,0.05,0.05,13-02-2022,23:35,23:50,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,22,BHP,North India,23
0x6360,RANCHIRES01DEL01,30.0,4.4,23.416792,85.316842,23.486792,85.386842,25-03-2022,21:20,21:30,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,42,RAN,North India,21
0x1c99,JAPRES04DEL01,25.0,4.6,26.902328,75.794257,27.012328,75.904257,12-03-2022,17:45,17:50,Windy,Medium,2,Meal,motorcycle,1.0,No,Urban,20,JAP,North India,17
0xd74c,KOLRES20DEL01,24.0,4.6,22.514119,88.362504,22.524119,88.372504,15-02-2022,08:35,08:45,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,16,KOL,North India,8
0x2ed7,RANCHIRES17DEL01,20.0,4.9,23.374878,85.335739,23.384878,85.345739,28-03-2022,10:15,10:30,Fog,Low,2,Drinks,motorcycle,0.0,No,Urban,18,RAN,North India,10
0x2851,RANCHIRES13DEL02,28.0,4.6,23.374989,85.335486,23.394989,85.355486,21-03-2022,08:55,09:05,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,16,RAN,North India,8
0x6dfe,RANCHIRES20DEL01,29.0,4.7,23.39925,85.390464,23.40925,85.400464,13-03-2022,08:25,08:40,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,12,RAN,North India,8
0x8fec,RANCHIRES17DEL01,23.0,5.0,23.374878,85.335739,23.384878,85.345739,13-03-2022,10:45,10:50,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,17,RAN,North India,10
0x9c9b,JAPRES13DEL03,33.0,4.9,26.846156,75.8023,26.986156,75.9423,04-04-2022,23:35,23:45,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,25,JAP,North India,23
0xa2bf,JAPRES04DEL01,24.0,4.6,26.902328,75.794257,26.942328,75.834257,19-03-2022,12:20,12:35,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Urban,19,JAP,North India,12
0x61ae,RANCHIRES08DEL02,20.0,4.9,23.353783,85.326967,23.373783,85.346967,01-03-2022,08:50,09:05,Windy,Low,1,Buffet,scooter,0.0,No,Urban,10,RAN,North India,8
0x285f,INDORES07DEL03,34.0,5.0,22.722634,75.886959,22.782634,75.946959,15-03-2022,22:35,22:45,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,29,IND,North India,22
0xc8a1,AGRRES010DEL02,25.0,4.5,27.163303,78.057044,27.183303,78.077044,15-02-2022,10:40,10:45,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,AGR,North India,10
0x8a19,JAPRES15DEL03,37.0,4.9,26.891191,75.802083,27.031191,75.942083,06-03-2022,17:25,17:40,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,28,JAP,North India,17
0xc787,DEHRES06DEL01,35.0,4.6,30.361281,78.068022,30.471281,78.178022,12-02-2022,22:30,22:35,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,22,DEH,North India,22
0x2afa,RANCHIRES04DEL01,22.0,4.6,23.359033,85.325347,23.399033,85.365347,30-03-2022,15:45,0.666666667,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,22,RAN,North India,15
0xb26c,RANCHIRES12DEL01,25.0,4.6,0.0,0.0,0.07,0.07,16-03-2022,23:35,23:40,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,RAN,North India,23
0x5aec,RANCHIRES04DEL02,24.0,4.9,23.359033,85.325347,23.409033,85.375347,15-03-2022,20:20,20:35,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Urban,26,RAN,North India,20
0x284f,RANCHIRES20DEL03,29.0,4.6,23.39925,85.390464,23.45925,85.450464,21-03-2022,20:15,20:20,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,16,RAN,North India,20
0xab23,JAPRES04DEL03,24.0,5.0,26.902328,75.794257,26.962328,75.854257,05-03-2022,20:25,20:30,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,JAP,North India,20
0xc153,KOLRES01DEL01,25.0,4.5,22.514688,88.393294,22.524688,88.403294,17-02-2022,09:55,10:10,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,13,KOL,North India,9
0x6d09,RANCHIRES09DEL02,26.0,4.8,23.351058,85.325731,23.481058,85.455731,18-03-2022,22:50,0.958333333,Fog,Low,2,Drinks,scooter,0.0,No,Urban,27,RAN,North India,22
0x2439,RANCHIRES12DEL01,22.0,4.7,0.0,0.0,0.07,0.07,14-03-2022,23:35,23:40,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,27,RAN,North India,23
0x25ba,INDORES03DEL02,21.0,4.9,22.751857,75.866699,22.881857,75.996699,25-03-2022,18:50,0.791666667,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,15,IND,North India,18
0x3acb,RANCHIRES02DEL02,27.0,4.3,0.0,0.0,0.05,0.05,28-03-2022,1,24:15:00,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,21,RAN,North India,1
0xf00,INDORES17DEL01,36.0,4.8,22.761226,75.887522,22.801226,75.927522,17-03-2022,12:20,12:30,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Urban,32,IND,North India,12
0xacdd,RANCHIRES12DEL01,33.0,4.1,0.0,0.0,0.01,0.01,17-03-2022,09:45,0.416666667,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,20,RAN,North India,9
0x2499,JAPRES08DEL02,36.0,4.9,26.910262,75.783013,26.990262,75.863013,20-03-2022,23:15,23:30,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,36,JAP,North India,23
0x9cf,RANCHIRES16DEL01,24.0,4.9,23.371292,85.327872,23.381292,85.337872,07-03-2022,11:35,11:45,Fog,High,1,Snack,motorcycle,1.0,No,Urban,21,RAN,North India,11
0xa017,INDORES02DEL03,37.0,4.8,22.651847,75.881991,22.741847,75.971991,29-03-2022,19:55,0.833333333,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,30,IND,North India,19
0x396a,JAPRES18DEL03,36.0,4.3,26.913987,75.752891,26.943987,75.782891,28-03-2022,18:20,18:25,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,31,JAP,North India,18
0xc24d,DEHRES16DEL02,27.0,4.6,30.342509,78.061187,30.422509,78.141187,16-02-2022,17:30,17:40,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,15,DEH,North India,17
0x22a3,RANCHIRES15DEL03,23.0,4.6,23.369746,85.33982,23.399746,85.36982,21-03-2022,22:10,22:15,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,14,RAN,North India,22
0x4ee3,RANCHIRES11DEL02,25.0,4.6,23.359194,85.325447,23.379194,85.345447,07-03-2022,10:15,10:30,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,RAN,North India,10
0xb0fd,JAPRES05DEL02,29.0,4.7,26.905287,75.794592,26.925287,75.814592,11-03-2022,10:35,10:45,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,15,JAP,North India,10
0xd7f7,LUDHRES04DEL02,38.0,4.1,30.914057,75.83982,30.934057,75.85982,13-02-2022,11:55,12:10,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,37,LUD,North India,11
0xcc4,INDORES13DEL02,26.0,4.9,22.745049,75.892471,22.795049,75.942471,26-03-2022,17:55,18:10,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,27,IND,North India,17
0xd262,ALHRES12DEL02,29.0,4.5,25.443994,81.860187,25.463994,81.880187,13-02-2022,09:45,09:55,Fog,Low,2,Drinks,motorcycle,0.0,No,Urban,11,ALH,North India,9
