ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code
0x7b2b,CHENRES06DEL02,24.0,4.5,13.054347,80.257221,13.074347,80.277221,28-03-2022,0.458333333,11:05,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,CHE
0xc641,KOCRES04DEL03,30.0,4.5,9.966783,76.242981,10.056783,76.332981,12-02-2022,23:45,23:55,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,KOC
0x5a4b,MYSRES15DEL01,36.0,4.9,12.352058,76.60665,12.422058,76.67665,16-03-2022,20:15,20:25,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,MYS
0x6ec1,COIMBRES06DEL02,25.0,4.9,11.021278,76.995017,11.101278,77.075017,06-03-2022,23:30,23:45,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,23,COI
0x4794,MYSRES11DEL01,35.0,3.7,12.323225,76.630028,12.393225,76.700028,04-04-2022,0.958333333,23:10,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,31,MYS
0x9c57,HYDRES08DEL01,21.0,4.1,17.438263,78.397865,17.508263,78.467865,25-03-2022,19:45,19:55,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,37,HYD
0x3580,COIMBRES02DEL02,33.0,4.8,11.022477,76.995667,11.072477,77.045667,15-03-2022,21:45,0.916666667,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,COI
0xdc8a,KOCRES14DEL01,38.0,4.0,10.027014,76.308053,10.037014,76.318053,15-02-2022,11:45,0.5,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,45,KOC
0xb464,CHENRES12DEL03,21.0,5.0,12.972793,80.249982,13.002793,80.279982,05-03-2022,20:40,20:45,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,CHE
0x8429,COIMBRES06DEL03,22.0,4.9,11.021278,76.995017,11.111278,77.085017,02-03-2022,20:55,21:05,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,COI
0xa48a,CHENRES05DEL01,21.0,4.7,13.058616,80.264151,13.068616,80.274151,19-03-2022,11:50,0.5,Windy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,23,CHE
0x25b8,COIMBRES12DEL03,30.0,4.8,11.000762,76.981876,11.060762,77.041876,11-03-2022,20:15,20:20,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,COI
0x17e1,BANGRES07DEL02,26.0,4.7,12.978453,77.643685,13.108453,77.773685,10-03-2022,17:55,18:05,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,BAN
0x5b71,HYDRES13DEL03,26.0,4.1,17.431477,78.40035,17.461477,78.43035,13-03-2022,23:20,23:35,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,HYD
0x37c1,MYSRES01DEL03,24.0,4.2,12.311072,76.654878,12.401072,76.744878,16-03-2022,18:55,0.791666667,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,MYS
0x2fc4,COIMBRES010DEL01,37.0,4.1,11.003008,76.97544,11.043008,77.01544,01-04-2022,0.583333333,14:05,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,COI
0x28c4,HYDRES20DEL02,27.0,4.7,17.483216,78.552111,17.613216,78.682111,08-03-2022,18:30,18:35,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,HYD
0x5d7f,COIMBRES08DEL01,31.0,3.5,11.001852,76.976268,11.071852,77.046268,08-03-2022,21:35,21:50,Stormy,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,39,COI
0xc6df,KOCRES03DEL03,35.0,4.6,10.020683,76.310631,10.050683,76.340631,15-02-2022,19:50,0.833333333,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,KOC
0x96dd,HYDRES010DEL02,21.0,4.6,17.428294,78.404423,17.558294,78.534423,04-03-2022,22:35,22:40,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,HYD
0x3846,MYSRES08DEL01,39.0,4.3,12.297954,76.665169,12.307954,76.675169,11-03-2022,10:55,11:05,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,MYS
0xa556,BANGRES12DEL03,31.0,3.9,12.939496,77.625999,13.029496,77.715999,06-04-2022,21:40,21:50,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,BAN
0x53bd,COIMBRES18DEL01,39.0,4.9,11.02091,76.940432,11.09091,77.010432,31-03-2022,1,24:05:00,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,COI
0x1526,MYSRES12DEL02,28.0,2.8,12.284747,76.625861,12.364747,76.705861,14-03-2022,23:45,23:50,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,35,MYS
0xca60,KOCRES19DEL01,34.0,4.8,9.960846,76.293936,10.070846,76.403936,18-02-2022,20:35,20:40,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,KOC
0x6b09,MYSRES17DEL02,25.0,4.6,12.326356,76.619103,12.456356,76.749103,02-03-2022,19:55,20:05,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,23,MYS
0x1032,MYSRES09DEL02,30.0,4.3,12.323194,76.630583,12.403194,76.710583,06-03-2022,17:50,17:55,Windy,Medium,1,Buffet,motorcycle,,No,Metropolitian,34,MYS
0x213b,MYSRES05DEL03,33.0,5.0,12.323978,76.627961,12.413978,76.717961,20-03-2022,19:45,19:55,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,47,MYS
0x11a2,BANGRES03DEL02,28.0,4.8,12.979166,77.640709,13.029166,77.690709,05-04-2022,17:30,17:45,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,BAN
0x4524,MYSRES08DEL01,32.0,4.8,12.297954,76.665169,12.307954,76.675169,17-03-2022,09:10,09:25,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,26,MYS
0x4ffc,HYDRES09DEL01,37.0,4.9,17.431668,78.408321,17.541668,78.518321,16-03-2022,18:30,18:45,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,36,HYD
0x7deb,MYSRES17DEL03,22.0,4.7,12.326356,76.619103,12.416356,76.709103,29-03-2022,18:50,18:55,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,MYS
0x889b,MYSRES01DEL02,20.0,4.9,12.311072,76.654878,12.391072,76.734878,12-03-2022,20:10,20:20,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,MYS
0x912b,MYSRES01DEL01,30.0,4.9,12.311072,76.654878,12.351072,76.694878,15-03-2022,15:40,15:45,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,MYS
0x9b2d,MYSRES05DEL01,24.0,5.0,12.323978,76.627961,12.363978,76.667961,15-03-2022,12:30,12:45,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,30,MYS
0xa99a,MYSRES05DEL02,34.0,5.0,12.323978,76.627961,12.373978,76.677961,07-03-2022,18:45,18:55,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,MYS
0x6be8,CHENRES19DEL03,21.0,5.0,12.986047,80.218114,13.016047,80.248114,03-04-2022,20:35,20:45,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,CHE
0xbb25,HYDRES18DEL02,39.0,4.7,17.450851,78.379347,17.530851,78.459347,29-03-2022,22:50,22:55,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,HYD
0x2b26,CHENRES11DEL02,29.0,4.1,13.064181,80.236442,13.194181,80.366442,25-03-2022,21:20,21:35,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,CHE
0xd3c,HYDRES03DEL03,36.0,5.0,17.422819,78.449578,17.452819,78.479578,01-03-2022,17:25,17:40,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,HYD
0x180a,COIMBRES18DEL03,26.0,4.7,11.02091,76.940432,11.11091,77.030432,12-03-2022,21:40,21:55,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,COI
0x3b16,CHENRES11DEL03,36.0,5.0,13.064181,80.236442,13.154181,80.326442,06-03-2022,22:55,23:10,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,CHE
0x1a08,BANGRES05DEL01,36.0,4.4,12.970324,77.645748,13.040324,77.715748,20-03-2022,20:15,20:20,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,33,BAN
0xaf6,HYDRES01DEL01,20.0,4.6,17.410371,78.437225,17.420371,78.447225,28-03-2022,08:35,08:50,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,HYD
0x46e1,MYSRES07DEL01,37.0,4.7,12.325461,76.632278,12.395461,76.702278,25-03-2022,18:10,18:25,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,MYS
0x78ee,COIMBRES010DEL01,20.0,4.8,11.003008,76.97544,11.043008,77.01544,19-03-2022,13:25,13:40,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,COI
0x4439,CHENRES02DEL03,22.0,4.8,13.086438,80.220672,13.176438,80.310672,16-03-2022,20:35,20:50,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,CHE
0x2cda,BANGRES12DEL02,20.0,5.0,12.939496,77.625999,12.989496,77.675999,01-03-2022,1,24:05:00,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,BAN
0xa02e,MYSRES15DEL02,32.0,4.9,12.352058,76.60665,12.482058,76.73665,31-03-2022,18:25,18:30,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,32,MYS
0x5c89,MYSRES03DEL02,31.0,4.2,12.299524,76.64262,12.379524,76.72262,08-03-2022,23:15,23:25,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,MYS
0x6c7b,MYSRES010DEL02,38.0,4.9,12.321214,76.621094,12.341214,76.641094,21-03-2022,0.5,12:05,Fog,High,2,Meal,scooter,0.0,No,Metropolitian,28,MYS
0x5587,HYDRES05DEL03,20.0,5.0,17.433809,78.386744,17.523809,78.476744,02-03-2022,20:30,20:40,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,HYD
0x5eb1,COIMBRES01DEL01,27.0,4.8,11.016298,76.972076,11.086298,77.042076,25-03-2022,18:25,18:30,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,24,COI
0xaf6d,HYDRES08DEL02,32.0,4.7,17.438263,78.397865,17.488263,78.447865,09-03-2022,0.833333333,20:10,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,HYD
0x3ee6,BANGRES09DEL02,33.0,4.8,12.934179,77.615797,12.954179,77.635797,26-03-2022,10:50,11:05,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,25,BAN
0x7467,COIMBRES06DEL02,26.0,4.9,11.021278,76.995017,11.071278,77.045017,01-03-2022,0.958333333,23:10,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,COI
0x3e35,CHENRES07DEL01,30.0,4.7,13.081878,80.248519,13.121878,80.288519,09-03-2022,0.625,15:10,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,25,CHE
0xbf92,KOCRES010DEL02,30.0,4.6337736972250205,10.035573,76.336958,10.085573,76.386958,15-02-2022,,17:15,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,KOC
0x939b,COIMBRES20DEL01,30.0,4.6,10.994136,76.963303,11.104136,77.073303,14-03-2022,1,24:15:00,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,COI
0x5cc4,CHENRES04DEL03,32.0,4.6,13.02978,80.208812,13.08978,80.268812,05-03-2022,23:55,24:05:00,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,CHE
0x60e0,BANGRES07DEL02,30.0,4.5,12.978453,77.643685,13.028453,77.693685,19-03-2022,19:20,19:25,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,BAN
0x9e20,CHENRES18DEL02,26.0,5.0,12.981615,80.231598,13.031615,80.281598,03-04-2022,23:40,23:55,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,CHE
0xc75a,KOCRES20DEL03,35.0,4.9,9.979186,76.317361,10.069186,76.407361,18-02-2022,22:25,22:30,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,KOC
0x6610,MYSRES13DEL01,32.0,4.9,12.310972,76.659264,12.320972,76.669264,15-03-2022,0.458333333,11:10,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,21,MYS
0x4846,HYDRES09DEL03,38.0,4.9,17.431668,78.408321,17.491668,78.468321,01-03-2022,19:50,19:55,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,HYD
0x48ef,COIMBRES04DEL03,37.0,4.5,11.024839,77.007003,11.114839,77.097003,04-04-2022,23:20,23:35,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,28,COI
0xccc9,KOCRES16DEL02,25.0,4.8,10.003064,76.307589,10.023064,76.327589,17-02-2022,08:15,08:25,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,KOC
0x6e07,MYSRES15DEL01,25.0,4.8,12.352058,76.60665,12.462058,76.71665,31-03-2022,19:10,19:25,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,MYS
0x9d82,MYSRES13DEL03,23.0,4.1,12.310972,76.659264,12.340972,76.689264,07-03-2022,23:35,23:40,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,MYS
0xba81,BANGRES01DEL01,22.0,2.6,12.933284,77.615428,13.003284,77.685428,18-03-2022,0.958333333,23:15,Sunny,Low,1,Buffet,scooter,2.0,No,Metropolitian,44,BAN
0x899d,COIMBRES010DEL01,32.0,4.7,11.003008,76.97544,11.073009,77.04544,04-04-2022,20:20,20:35,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,COI
0x22ee,CHENRES05DEL02,37.0,4.3,13.058616,80.264151,13.188616,80.394151,12-03-2022,22:45,22:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,42,CHE
0x4861,COIMBRES16DEL01,38.0,4.7,11.010375,76.95295,11.020375,76.96295,11-03-2022,10:35,10:40,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,COI
0x1a85,MYSRES07DEL01,34.0,4.6,12.325461,76.632278,12.395461,76.702278,16-03-2022,20:55,21:10,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,MYS
0x9685,HYDRES20DEL01,27.0,4.9,17.483216,78.552111,17.523216,78.592111,30-03-2022,13:10,13:15,Cloudy,High,0,Snack,motorcycle,,No,Metropolitian,22,HYD
0x75e5,CHENRES03DEL01,31.0,4.0,13.091809,80.219104,13.131809,80.259104,17-03-2022,14:50,0.625,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,CHE
0xaa67,COIMBRES04DEL03,22.0,4.6,11.024839,77.007003,11.084839,77.067003,21-03-2022,22:10,22:20,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,COI
0x7bd0,MYSRES07DEL01,36.0,4.7,12.325461,76.632278,12.365461,76.672278,26-03-2022,16:35,16:40,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,16,MYS
0x24a5,COIMBRES15DEL01,20.0,3.2,11.006686,76.951736,11.116686,77.061736,27-03-2022,22:20,22:25,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,44,COI
0xf2e,CHENRES16DEL03,27.0,4.8,13.049645,80.242268,13.079645,80.272268,19-03-2022,23:50,24:05:00,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,CHE
0xd096,KOCRES04DEL03,21.0,4.8,9.966783,76.242981,10.056783,76.332981,16-02-2022,19:45,0.833333333,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,KOC
0xa60d,HYDRES19DEL01,34.0,5.0,17.458998,78.500366,17.498998,78.540366,11-03-2022,12:10,12:25,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,HYD
0x43df,COIMBRES11DEL02,31.0,4.5,11.001753,76.986241,11.021753,77.006241,28-03-2022,11:20,11:35,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,29,COI
0x2a84,CHENRES09DEL01,24.0,4.8,13.044694,80.26147,13.114694,80.33147,02-03-2022,22:15,22:20,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,CHE
0x5e94,CHENRES14DEL03,22.0,4.5,13.026279,80.174568,13.086279,80.234568,11-03-2022,21:25,21:30,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,CHE
0x5d8,COIMBRES010DEL03,30.0,4.6337736972250205,11.003008,76.97544,11.033008,77.00544,24-03-2022,19:55,0.833333333,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,11,COI
0x1390,BANGRES14DEL02,30.0,4.6337736972250205,12.949934,77.699386,13.029934,77.779386,29-03-2022,,23:25,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,BAN
0x7466,CHENRES010DEL02,34.0,4.8,13.066762,80.251865,13.086762,80.271865,01-04-2022,11:15,11:30,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,CHE
0x7dfa,HYDRES12DEL02,26.0,4.6,17.429585,78.392621,17.509585,78.472621,02-03-2022,19:15,19:25,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,HYD
0x259e,HYDRES04DEL02,20.0,4.0,17.411028,78.329645,17.491028,78.409645,10-03-2022,19:15,19:30,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,31,HYD
0x46dc,BANGRES02DEL03,34.0,4.4,12.970221,77.645396,13.060221,77.735396,31-03-2022,21:50,0.916666667,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,37,BAN
0x1d94,MYSRES17DEL02,20.0,4.6,12.326356,76.619103,12.456356,76.749103,31-03-2022,17:15,17:25,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,MYS
0x3847,BANGRES15DEL01,21.0,4.7,12.975377,77.696664,12.985377,77.706664,19-03-2022,0.416666667,10:05,Fog,Low,1,Buffet,scooter,,No,Metropolitian,10,BAN
0x4c72,CHENRES02DEL01,26.0,5.0,13.086438,80.220672,13.126439,80.260672,21-03-2022,15:50,0.666666667,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,CHE
0x5e43,BANGRES05DEL03,27.0,4.6,12.970324,77.645748,13.000324,77.675748,05-03-2022,21:25,21:40,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,BAN
0x2393,BANGRES03DEL02,27.0,4.1,12.979166,77.640709,13.029166,77.690709,13-03-2022,0.916666667,22:15,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,BAN
0xc1e,HYDRES05DEL02,26.0,4.5,17.433809,78.386744,17.453809,78.406744,11-03-2022,11:35,11:40,Sandstorms,High,2,Meal,motorcycle,0.0,No,Metropolitian,11,HYD
0x408a,COIMBRES09DEL02,35.0,5.0,11.008638,76.984311,11.058638,77.034311,03-03-2022,18:20,18:35,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,COI
0xbb3,CHENRES15DEL03,15.0,1.0,13.026286,80.275235,13.116286,80.365235,20-03-2022,,22:50,,Unknown,3,Drinks,scooter,0.0,No,Metropolitian,27,CHE
0x6f70,COIMBRES02DEL01,30.0,4.5,11.022477,76.995667,11.032477,77.005667,26-03-2022,09:15,09:25,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,COI
0xd767,KOCRES07DEL01,33.0,4.6,9.985697,76.281128,10.095697,76.391128,14-02-2022,17:50,0.75,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,KOC
0x514e,COIMBRES14DEL02,30.0,4.0,11.003681,76.975525,11.133681,77.105525,14-03-2022,21:35,21:45,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,COI
0xae0a,MYSRES15DEL01,31.0,4.2,12.352058,76.60665,12.362058,76.61665,15-03-2022,11:30,11:45,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,34,MYS
0x9757,CHENRES03DEL02,36.0,4.4,13.091809,80.219104,13.141809,80.269104,05-04-2022,18:10,18:20,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,31,CHE
0xad77,MYSRES03DEL03,33.0,4.7,12.299524,76.64262,12.389524,76.73262,10-03-2022,17:40,17:45,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,MYS
0x2d13,MYSRES02DEL02,38.0,3.5,12.304569,76.643622,12.434569,76.773622,18-03-2022,21:50,22:05,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,MYS
0x1f59,MYSRES13DEL03,28.0,4.5,12.310972,76.659264,12.400972,76.749264,31-03-2022,1,24:15:00,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,MYS
0x74b1,CHENRES13DEL01,30.0,5.0,13.027018,80.254791,13.037018,80.264791,13-03-2022,08:55,09:10,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,CHE
0x707,COIMBRES19DEL01,30.0,4.6337736972250205,11.022298,76.998349,11.092298,77.068349,04-04-2022,,22:45,,Unknown,3,Buffet,electric_scooter,1.0,No,Metropolitian,21,COI
0xac9e,HYDRES16DEL01,23.0,4.2,17.440827,78.393391,17.480827,78.433391,11-03-2022,12:35,12:40,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,37,HYD
0x46d1,MYSRES12DEL01,23.0,4.6,12.284747,76.625861,12.354747,76.695861,02-03-2022,23:50,1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,MYS
0xe073,KOCRES13DEL03,37.0,4.6,9.991703,76.293136,10.081703,76.383136,12-02-2022,19:20,19:35,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,45,KOC
0x8903,MYSRES12DEL02,23.0,4.7,12.284747,76.625861,12.334747,76.675861,24-03-2022,18:50,18:55,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,23,MYS
0x7cf6,CHENRES07DEL02,35.0,4.0,13.081878,80.248519,13.101878,80.268519,01-04-2022,11:20,11:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,CHE
0x20e7,COIMBRES20DEL01,30.0,4.9,10.994136,76.963303,11.034136,77.003303,28-03-2022,15:30,15:45,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,COI
0xb28a,MYSRES20DEL01,36.0,4.6,12.337978,76.616792,12.447978,76.726792,27-03-2022,19:45,19:50,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,54,MYS
0x4ab5,HYDRES15DEL02,25.0,4.6,17.45971,78.368855,17.47971,78.388855,05-03-2022,11:20,11:25,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,21,HYD
0x488d,BANGRES03DEL02,32.0,4.3,12.979166,77.640709,13.059166,77.720709,14-03-2022,17:15,17:30,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,39,BAN
0xa400,COIMBRES05DEL01,34.0,4.9,11.022169,76.999594,11.062169,77.039594,17-03-2022,14:10,14:25,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,32,COI
0x2b2b,HYDRES01DEL01,37.0,4.8,17.410371,78.437225,17.450371,78.477225,07-03-2022,15:35,15:50,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,HYD
0x1313,CHENRES14DEL01,24.0,4.8,13.026279,80.174568,13.096279,80.244568,29-03-2022,22:30,22:40,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,14,CHE
0x360a,BANGRES18DEL02,37.0,4.6,12.913041,77.683237,13.043041,77.813237,27-03-2022,1,24:10:00,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,BAN
0xb519,CHENRES12DEL01,39.0,5.0,12.972793,80.249982,13.042793,80.319982,31-03-2022,20:50,21:05,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,CHE
0x16c9,MYSRES17DEL01,30.0,4.6337736972250205,12.326356,76.619103,12.336356,76.629103,21-03-2022,11:50,0.5,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,MYS
0x5df9,CHENRES010DEL03,26.0,4.8,13.066762,80.251865,13.126762,80.311865,21-03-2022,21:45,0.916666667,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,CHE
0x1138,MYSRES19DEL03,27.0,4.1,12.334022,76.618203,12.364022,76.648203,21-03-2022,19:30,19:40,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,MYS
0xc5c3,KOCRES12DEL02,30.0,4.2,9.988483,76.295211,10.068483,76.375211,14-02-2022,18:45,18:55,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,37,KOC
0x76ce,CHENRES15DEL03,21.0,4.7,13.026286,80.275235,13.086286,80.335235,03-03-2022,0.958333333,23:10,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19,CHE
0x574a,COIMBRES12DEL02,27.0,4.8,11.000762,76.981876,11.130762,77.111876,23-03-2022,23:20,23:25,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,COI
0x8b43,BANGRES09DEL01,22.0,4.9,12.934179,77.615797,13.044179,77.725797,27-03-2022,23:45,23:50,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,BAN
0x5a86,HYDRES03DEL03,24.0,5.0,17.422819,78.449578,17.512819,78.539578,25-03-2022,19:55,20:05,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,HYD
0x5bff,MYSRES02DEL02,39.0,4.6,12.304569,76.643622,12.324569,76.663622,05-04-2022,10:15,10:25,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,MYS
0x53e6,CHENRES16DEL02,37.0,4.9,13.049645,80.242268,13.179645,80.372268,20-03-2022,19:40,19:45,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,CHE
0x9877,BANGRES14DEL02,23.0,3.2,12.949934,77.699386,13.079934,77.829386,27-03-2022,23:10,23:25,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,31,BAN
0x46e8,BANGRES19DEL02,39.0,5.0,12.914264,77.6784,12.934264,77.6984,11-03-2022,0.416666667,10:15,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,BAN
0x8974,MYSRES02DEL02,28.0,4.3,12.304569,76.643622,12.354569,76.693622,28-03-2022,21:50,22:05,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,MYS
0x983d,MYSRES05DEL02,23.0,4.7,12.323978,76.627961,12.343978,76.647961,30-03-2022,11:35,11:45,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23,MYS
0x9471,MYSRES03DEL02,39.0,4.6,12.299524,76.64262,12.429524,76.77262,06-04-2022,17:40,17:50,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,MYS
