ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code
0xab0b,RANCHIRES14DEL02,28.0,4.9,0.0,0.0,0.02,0.02,17-03-2022,10:10,10:25,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,15,RAN
0xdd53,ALHRES06DEL03,34.0,4.9,0.0,0.0,0.06,0.06,13-02-2022,18:45,0.791666667,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29,ALH
0xacd3,JAPRES17DEL03,24.0,4.9,26.892312,75.806896,27.032312,75.946896,06-03-2022,17:25,17:40,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,JAP
0xc741,KOLRES20DEL01,35.0,4.0,22.514119,88.362504,22.584119,88.432504,12-02-2022,19:40,19:55,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,37,KOL
0x23cf,INDORES03DEL03,31.0,4.7,22.751857,75.866699,22.841857,75.956699,23-03-2022,0.958333333,23:10,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,IND
0x6a68,INDORES05DEL01,26.0,5.0,22.727021,75.884167,22.767021,75.924167,21-03-2022,14:35,14:45,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,15,IND
0x9ac,JAPRES14DEL02,35.0,4.8,26.88842,75.800689,26.96842,75.880689,29-03-2022,22:50,23:05,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,JAP
0xe26f,DEHRES20DEL03,27.0,4.8,0.0,0.0,0.03,0.03,13-02-2022,0.916666667,22:10,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,27,DEH
0x41a,INDORES20DEL02,30.0,4.6337736972250205,22.732225,75.874765,22.812225,75.954765,08-03-2022,,19:15,,Unknown,3,Buffet,electric_scooter,3.0,No,Metropolitian,53,IND
0x76ab,INDORES15DEL03,37.0,4.3,22.760072,75.892574,22.820072,75.952574,03-04-2022,23:10,23:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,IND
0xd3fe,KOLRES010DEL02,26.0,4.8,22.538999,88.322337,22.588999,88.372337,15-02-2022,0.916666667,22:05,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,20,KOL
0x7ec1,RANCHIRES06DEL01,36.0,4.2,23.357804,85.325146,23.467804,85.435146,06-04-2022,17:45,17:55,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,RAN
0xcbb3,BHPRES17DEL01,31.0,4.9,23.218998,77.373573,23.228998,77.383573,15-02-2022,08:45,0.375,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,28,BHP
0x88a2,RANCHIRES08DEL03,32.0,4.9,23.353783,85.326967,23.413783,85.386967,05-03-2022,23:15,23:25,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,16,RAN
0x6c2e,JAPRES19DEL02,29.0,4.6,26.913726,75.75282,26.933726,75.77282,09-03-2022,10:15,10:20,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,JAP
0xc363,BHPRES08DEL03,50.0,6.0,23.232537,77.429845,23.322537,77.519845,18-02-2022,,21:25,,Unknown,3,Buffet,scooter,1.0,No,Metropolitian,17,BHP
0xd2a5,DEHRES05DEL02,39.0,3.8,30.346994,78.062543,30.476994,78.192543,18-02-2022,20:35,20:45,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,DEH
0x96c4,INDORES14DEL03,38.0,4.1,22.761593,75.886362,22.821593,75.946362,05-04-2022,19:15,19:20,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,IND
0xc1f4,BHPRES010DEL02,27.0,4.9,23.266261,77.379605,23.396261,77.509605,18-02-2022,19:25,19:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,19,BHP
0x3d04,JAPRES08DEL01,22.0,4.6,26.910262,75.783013,26.920262,75.793013,28-03-2022,09:15,09:25,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,JAP
0x4261,INDORES09DEL03,30.0,4.6337736972250205,22.725835,75.887648,22.785835,75.947648,09-03-2022,,18:40,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,IND
0x1678,INDORES03DEL02,32.0,4.8,22.751857,75.866699,22.801857,75.916699,30-03-2022,22:10,22:20,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,26,IND
0xbaa7,JAPRES14DEL03,28.0,4.7,26.88842,75.800689,26.94842,75.860689,15-03-2022,22:40,22:50,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,JAP
0x69a0,RANCHIRES18DEL01,31.0,4.3,23.351489,85.324253,23.421489,85.394253,14-03-2022,21:30,21:45,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,44,RAN
0x51d3,JAPRES04DEL03,30.0,4.5,26.902328,75.794257,26.992328,75.884257,10-03-2022,22:25,22:35,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,39,JAP
0xc84f,KNPRES14DEL01,39.0,4.9,26.463504,80.372929,26.533504,80.442929,14-02-2022,22:50,23:05,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,KNP
0x3f67,INDORES02DEL02,32.0,3.8,22.651847,75.881991,22.731847,75.961991,23-03-2022,22:55,0.958333333,Fog,Low,1,Snack,motorcycle,2.0,No,Metropolitian,39,IND
0x9fdc,INDORES16DEL01,39.0,4.6,22.744648,75.894377,22.814648,75.964377,04-03-2022,21:40,21:50,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,47,IND
0x74e5,JAPRES11DEL01,21.0,4.8,26.90294,75.793007,26.91294,75.803007,15-03-2022,11:45,0.5,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,JAP
0xa8c0,JAPRES08DEL01,38.0,4.7,26.910262,75.783013,26.950262,75.823013,21-03-2022,14:40,14:50,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,34,JAP
0xb038,RANCHIRES03DEL02,24.0,4.6,0.0,0.0,0.08,0.08,25-03-2022,18:45,0.791666667,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,RAN
0x9d91,JAPRES08DEL01,31.0,4.7,26.910262,75.783013,26.950262,75.823013,11-03-2022,12:55,13:10,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,JAP
0x725a,JAPRES03DEL02,37.0,4.9,26.913483,75.803139,26.933483,75.823139,09-03-2022,09:15,09:25,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,JAP
0xcd7d,KNPRES08DEL02,37.0,5.0,0.0,0.0,0.08,0.08,16-02-2022,19:25,19:35,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,42,KNP
0xd0bf,KOLRES12DEL03,30.0,4.6337736972250205,22.551084,88.354127,22.581084,88.384127,17-02-2022,,21:30,,Unknown,3,Snack,motorcycle,0.0,No,Metropolitian,26,KOL
0x2c55,JAPRES02DEL01,38.0,3.8,26.914142,75.805704,27.024142,75.915704,29-03-2022,23:50,23:55,Cloudy,Low,2,Meal,motorcycle,2.0,No,Metropolitian,37,JAP
0xaee7,INDORES07DEL01,36.0,4.6,22.722634,75.886959,22.732634,75.896959,30-03-2022,09:45,09:55,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,IND
0x796b,JAPRES06DEL03,25.0,4.6,26.911927,75.797282,26.941927,75.827282,13-03-2022,0.875,21:05,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,16,JAP
0xc8a2,KOLRES09DEL02,32.0,4.8,22.515082,88.36783,22.565082,88.41783,11-02-2022,0.75,18:15,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,19,KOL
0x5a5f,INDORES04DEL02,27.0,4.7,22.753659,75.903365,22.773659,75.923365,15-03-2022,11:35,11:40,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,12,IND
0xc693,ALHRES20DEL03,23.0,4.8,25.454697,81.834492,25.484697,81.864492,17-02-2022,22:40,22:55,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,ALH
0xd660,DEHRES08DEL02,32.0,4.2,30.359722,78.067079,30.489722,78.197079,12-02-2022,19:15,19:30,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,38,DEH
0xbad,RANCHIRES14DEL03,25.0,4.6,0.0,0.0,0.06,0.06,11-03-2022,0.75,18:10,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,RAN
0xc338,KNPRES18DEL02,34.0,4.0,26.474133,80.3481,26.604133,80.4781,18-02-2022,21:15,21:20,Cloudy,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,40,KNP
0xc9ec,AGRRES16DEL02,24.0,4.8,0.0,0.0,0.02,0.02,11-02-2022,09:45,09:55,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,11,AGR
0x6ec6,JAPRES06DEL02,36.0,4.7,26.911927,75.797282,26.961927,75.847282,03-04-2022,18:25,18:30,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,JAP
0x4d20,JAPRES14DEL03,37.0,4.5,26.88842,75.800689,27.02842,75.940689,08-03-2022,22:40,22:50,Sandstorms,Low,0,Snack,motorcycle,,No,Metropolitian,21,JAP
0x2dd3,JAPRES07DEL03,37.0,4.8,26.766536,75.837333,26.826536,75.897333,15-03-2022,0.875,21:05,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,JAP
0xbd4f,INDORES11DEL01,37.0,4.7,22.751234,75.88949,22.861234,75.99949,27-03-2022,22:20,22:30,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,IND
0xc4be,DEHRES11DEL01,26.0,5.0,0.0,0.0,0.11,0.11,12-02-2022,23:35,23:40,Cloudy,Low,1,Meal,motorcycle,,No,Metropolitian,27,DEH
0x110c,INDORES07DEL02,38.0,4.6,22.722634,75.886959,22.742634,75.906959,30-03-2022,11:10,11:15,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,19,IND
0xdb8e,BHPRES17DEL03,23.0,4.9,23.218998,77.373573,23.278998,77.433573,15-02-2022,19:30,19:45,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,BHP
0x86ba,RANCHIRES04DEL02,31.0,4.9,23.359033,85.325347,23.439033,85.405347,23-03-2022,17:55,0.75,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,RAN
0x770c,JAPRES01DEL01,28.0,4.9,26.90519,75.810753,26.94519,75.850753,01-04-2022,16:20,16:35,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,JAP
0x97b0,INDORES04DEL01,30.0,4.1,22.753659,75.903365,22.863659,76.013365,31-03-2022,17:50,17:55,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,47,IND
0x420b,INDORES08DEL03,37.0,4.7,22.725748,75.898497,22.755747,75.928497,30-03-2022,17:20,17:35,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,IND
0xc675,AGRRES18DEL03,26.0,4.9,27.161694,78.034714,27.221694,78.094714,11-02-2022,18:10,18:15,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,AGR
0xfdd,INDORES16DEL01,24.0,4.9,22.744648,75.894377,22.754648,75.904377,05-03-2022,09:20,09:25,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,16,IND
0x578f,JAPRES06DEL01,32.0,3.5,26.911927,75.797282,27.021927,75.907282,29-03-2022,19:20,19:35,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,39,JAP
0xa53f,RANCHIRES19DEL01,35.0,4.5,23.333017,85.3172,23.403017,85.3872,06-04-2022,18:30,18:45,Windy,Medium,2,Meal,motorcycle,2.0,No,Metropolitian,39,RAN
0xcce2,ALHRES04DEL03,36.0,4.8,0.0,0.0,0.03,0.03,11-02-2022,0.75,18:05,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,ALH
0x386a,RANCHIRES03DEL03,36.0,4.8,0.0,0.0,0.03,0.03,19-03-2022,17:15,17:20,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,RAN
0xd397,BHPRES19DEL01,21.0,4.8,0.0,0.0,0.11,0.11,12-02-2022,20:35,20:40,Cloudy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,43,BHP
0x3378,JAPRES06DEL02,23.0,4.8,26.911927,75.797282,26.931927,75.817282,03-04-2022,10:25,10:30,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,JAP
0xd7c0,ALHRES14DEL03,22.0,4.6,25.459775,81.834841,25.599775,81.974841,14-02-2022,17:10,17:20,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,20,ALH
0xa8f3,JAPRES16DEL02,27.0,4.9,26.849596,75.800512,26.929596,75.880512,06-03-2022,23:20,23:25,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,JAP
0x565a,RANCHIRES02DEL03,27.0,4.6,0.0,0.0,0.09,0.09,29-03-2022,18:35,18:45,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,RAN
0x47e1,JAPRES11DEL03,26.0,4.4,26.90294,75.793007,26.96294,75.853007,24-03-2022,22:45,0.958333333,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,JAP
0x296a,INDORES19DEL03,30.0,4.6337736972250205,22.745536,75.893106,22.775536,75.923106,11-03-2022,,20:45,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,IND
0xc397,AGRRES08DEL02,21.0,4.4,27.160934,78.044095,27.290934,78.174095,18-02-2022,17:40,17:50,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,AGR
0x1cb2,JAPRES16DEL01,30.0,4.3,26.849596,75.800512,26.919596,75.870512,02-04-2022,17:15,17:30,Sandstorms,Medium,2,Meal,scooter,2.0,No,Metropolitian,34,JAP
0xdbd5,KOLRES04DEL01,37.0,4.1,22.538731,88.364878,22.548731,88.374878,11-02-2022,09:10,09:25,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,KOL
0xdb81,AGRRES16DEL02,29.0,4.5,0.0,0.0,0.08,0.08,12-02-2022,22:55,23:05,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,16,AGR
0xa1d4,JAPRES11DEL01,34.0,5.0,26.90294,75.793007,26.94294,75.833007,17-03-2022,15:45,15:55,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,26,JAP
0x6ad8,INDORES11DEL01,24.0,4.6,22.751234,75.88949,22.861234,75.99949,06-03-2022,23:35,23:45,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,IND
0xcd73,LUDHRES010DEL02,25.0,4.7,30.89286,75.822199,30.91286,75.842199,15-02-2022,11:15,11:30,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,LUD
0xb4a8,JAPRES07DEL03,36.0,4.0,26.766536,75.837333,26.856536,75.927333,31-03-2022,18:35,18:40,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,38,JAP
0x639c,INDORES12DEL03,20.0,4.4,22.74806,75.8934,22.80806,75.9534,01-04-2022,19:50,20:05,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,IND
0xd45c,KNPRES07DEL02,34.0,4.6,26.472001,80.354002,26.492001,80.374002,11-02-2022,10:20,10:35,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,KNP
0xd156,KOLRES13DEL02,23.0,5.0,22.553227,88.353273,22.573227,88.373273,15-02-2022,10:45,0.458333333,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,KOL
0x54d0,INDORES17DEL01,37.0,4.9,22.761226,75.887522,22.801226,75.927522,03-04-2022,15:45,0.666666667,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,IND
0x93b6,RANCHIRES19DEL01,24.0,4.6,23.333017,85.3172,23.373017,85.3572,30-03-2022,12:20,12:30,Stormy,High,1,Snack,scooter,0.0,,Metropolitian,10,RAN
0x8ba3,INDORES08DEL02,24.0,5.0,22.725748,75.898497,22.775748,75.948497,05-04-2022,21:30,21:40,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,IND
0x7ede,RANCHIRES04DEL03,33.0,4.7,23.359033,85.325347,23.449033,85.415347,27-03-2022,18:40,18:45,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,RAN
0xbd07,JAPRES03DEL01,20.0,4.7,26.913483,75.803139,26.923483,75.813139,07-03-2022,0.458333333,11:15,Sandstorms,Low,2,Meal,motorcycle,,No,Metropolitian,18,JAP
0xcd79,KOLRES09DEL03,23.0,4.6,22.515082,88.36783,22.605082,88.45783,12-02-2022,20:35,20:45,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,KOL
0xc5fc,AGRRES14DEL02,23.0,4.4,27.16185,78.040165,27.29185,78.170165,18-02-2022,21:25,21:35,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,AGR
0x9f7d,INDORES02DEL03,28.0,4.6,22.651847,75.881991,22.711847,75.941991,01-03-2022,18:50,18:55,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,21,IND
0xb55c,JAPRES15DEL01,21.0,4.7,26.891191,75.802083,27.001191,75.912083,14-03-2022,17:15,17:25,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,32,JAP
0x47d4,RANCHIRES09DEL03,28.0,4.7,23.351058,85.325731,23.381058,85.355731,28-03-2022,19:45,0.833333333,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,RAN
0x20c1,INDORES18DEL01,35.0,4.8,22.753839,75.897429,22.863838,76.007429,31-03-2022,22:30,22:35,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,29,IND
0xc09e,ALHRES03DEL02,32.0,5.0,-25.451517,81.832616,25.471517,81.852616,17-02-2022,11:40,11:50,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,ALH
0xcf6c,KNPRES06DEL02,38.0,3.9,0.0,0.0,0.08,0.08,12-02-2022,21:35,21:50,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,KNP
0xc2d9,DEHRES06DEL03,22.0,4.8,30.361281,78.068022,30.421281,78.128022,15-02-2022,19:10,19:20,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,DEH
0x76dd,JAPRES05DEL01,33.0,4.6,26.905287,75.794592,27.015287,75.904592,31-03-2022,21:35,21:45,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,46,JAP
0xbb72,RANCHIRES09DEL01,35.0,4.8,23.351058,85.325731,23.391058,85.365731,09-03-2022,14:30,14:35,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,RAN
0x2eca,INDORES03DEL01,31.0,4.1,22.751857,75.866699,22.861857,75.976699,29-03-2022,21:25,21:40,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36,IND
0x9229,INDORES13DEL03,37.0,4.0,22.745049,75.892471,22.775049,75.922471,03-03-2022,21:25,21:35,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,IND
0xae69,INDORES02DEL03,27.0,4.7,22.651847,75.881991,22.681847,75.911991,01-04-2022,19:55,0.833333333,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,30,IND
0x8b2a,RANCHIRES07DEL02,30.0,4.0,23.359407,85.325055,23.409407,85.375055,24-03-2022,18:50,18:55,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,33,RAN
0xdec0,ALHRES16DEL03,38.0,4.0,25.450377,81.834236,25.510377,81.894236,13-02-2022,17:40,17:50,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,ALH
0x6579,INDORES04DEL01,35.0,4.4,22.753659,75.903365,22.823659,75.973365,02-04-2022,19:15,19:25,Cloudy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,47,IND
0x85fd,JAPRES05DEL02,37.0,4.6,26.905287,75.794592,26.925287,75.814592,17-03-2022,10:40,10:50,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,JAP
0x8276,RANCHIRES17DEL03,33.0,4.1,23.374878,85.335739,23.464878,85.425739,27-03-2022,20:15,20:20,Sandstorms,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,48,RAN
0x7d10,INDORES20DEL01,23.0,4.7,22.732225,75.874765,22.772225,75.914765,15-03-2022,15:40,15:55,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,24,IND
0xa5a2,INDORES02DEL01,32.0,4.7,22.651847,75.881991,22.691847,75.921991,07-03-2022,12:20,12:35,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,28,IND
0x3c24,RANCHIRES01DEL01,20.0,4.7,23.416792,85.316842,23.526792,85.426842,23-03-2022,19:25,19:30,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,RAN
0xa58c,RANCHIRES07DEL03,21.0,4.9,23.359407,85.325055,23.449407,85.415055,20-03-2022,23:30,23:45,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,RAN
0x76ba,RANCHIRES12DEL02,33.0,4.7,0.0,0.0,0.08,0.08,27-03-2022,18:25,18:40,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,41,RAN
0x83d6,JAPRES010DEL03,33.0,4.0,26.921411,75.793604,26.951411,75.823604,09-03-2022,23:20,23:30,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,31,JAP
0x3fb,INDORES02DEL03,50.0,6.0,-22.651847,-75.881991,22.711847,75.941991,05-03-2022,,19:30,,Unknown,3,Drinks,bicycle,0.0,No,Metropolitian,30,IND
0x51fb,RANCHIRES14DEL03,32.0,4.2,0.0,0.0,0.09,0.09,23-03-2022,0.75,18:15,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,RAN
0x8d9f,JAPRES01DEL03,28.0,4.5,26.90519,75.810753,26.99519,75.900753,06-03-2022,21:50,22:05,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,JAP
0x4cb8,RANCHIRES07DEL03,30.0,3.6,23.359407,85.325055,23.449407,85.415055,10-03-2022,21:10,21:20,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,37,RAN
0x9278,JAPRES07DEL02,25.0,4.9,26.766536,75.837333,26.816536,75.887333,11-03-2022,21:35,21:45,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,10,JAP
0xdc25,ALHRES19DEL02,31.0,4.8,25.457116,81.859682,25.537116,81.939682,12-02-2022,22:10,22:20,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,29,ALH
0xda37,DEHRES20DEL03,32.0,4.8,0.0,0.0,0.03,0.03,17-02-2022,17:10,17:15,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,15,DEH
0xc149,BHPRES13DEL02,24.0,4.6,23.230791,77.43702,23.250791,77.45702,17-02-2022,08:20,08:25,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,12,BHP
0x62ff,INDORES06DEL01,38.0,4.1,22.728163,75.884212,22.798163,75.954212,29-03-2022,17:10,17:20,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,40,IND
0x9b94,INDORES16DEL03,32.0,4.4,22.744648,75.894377,22.804648,75.954377,05-04-2022,19:30,19:35,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,IND
0x2ff1,INDORES20DEL02,39.0,4.7,22.732225,75.874765,22.862225,76.004765,12-03-2022,19:15,19:25,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,IND
0xc813,LUDHRES14DEL03,20.0,4.8,30.892978,75.821847,31.032978,75.961847,18-02-2022,0.791666667,19:10,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,LUD
0x2c54,JAPRES17DEL03,34.0,5.0,26.892312,75.806896,26.922313,75.836896,07-03-2022,18:25,18:35,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,25,JAP
0x2c09,JAPRES03DEL02,25.0,4.8,26.913483,75.803139,27.043483,75.933139,04-03-2022,18:25,18:40,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,JAP
0x5bf3,JAPRES04DEL01,36.0,4.7,26.902328,75.794257,26.972328,75.864257,12-03-2022,17:10,17:25,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,JAP
0xa690,RANCHIRES16DEL02,33.0,5.0,23.371292,85.327872,23.451292,85.407872,10-03-2022,23:40,23:55,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,RAN
0xc029,KOLRES07DEL02,20.0,4.6337736972250205,-22.547186,88.35068,22.567186,88.37068,13-02-2022,09:15,09:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,KOL
0x805e,JAPRES01DEL01,30.0,4.2,26.90519,75.810753,27.01519,75.920753,06-04-2022,0.75,18:05,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,JAP
0xd60c,KNPRES18DEL02,29.0,4.5,26.474133,80.3481,26.554133,80.4281,16-02-2022,21:15,21:25,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,44,KNP
0x8417,INDORES07DEL02,28.0,3.5,22.722634,75.886959,22.852634,76.016959,27-03-2022,23:30,23:40,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,31,IND
0x4190,RANCHIRES19DEL01,27.0,4.7,23.333017,85.3172,23.343017,85.3272,21-03-2022,09:15,09:30,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,RAN
0x5b2f,RANCHIRES11DEL02,26.0,4.7,23.359194,85.325447,23.379194,85.345447,01-04-2022,09:45,09:55,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,19,RAN
0x1d4b,INDORES20DEL01,24.0,4.5,22.732225,75.874765,22.802225,75.944765,10-03-2022,22:10,22:25,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,IND
0xc263,LUDHRES14DEL03,30.0,4.7,30.892978,75.821847,30.922978,75.851847,15-02-2022,19:30,19:35,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,LUD
0x2618,JAPRES18DEL02,26.0,4.7,26.913987,75.752891,26.933987,75.772891,21-03-2022,11:30,11:35,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,33,JAP
0xcf7a,DEHRES18DEL03,34.0,4.7,0.0,0.0,0.09,0.09,14-02-2022,17:55,18:05,Cloudy,Medium,0,Meal,motorcycle,,No,Metropolitian,36,DEH
0xdbed,KOLRES17DEL01,37.0,4.8,22.569358,88.433452,22.639358,88.503452,14-02-2022,19:10,19:20,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,KOL
0x86fc,RANCHIRES05DEL02,36.0,4.1,23.355164,85.324097,23.405164,85.374097,13-03-2022,0.833333333,20:05,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,RAN
0xde7a,DEHRES17DEL01,28.0,4.6,30.327968,78.046106,30.397968,78.116106,16-02-2022,22:45,22:55,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,DEH
