ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code,Region,Order_Hour
0xbb1b,COIMBRES08DEL01,28.0,4.8,11.001852,76.976268,11.071852,77.046268,23-03-2022,18:30,18:45,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,18,COI,South India,18
0xa0c8,HYDRES11DEL01,39.0,4.9,17.430448,78.418213,17.500448,78.488213,12-03-2022,18:35,18:50,Windy,Medium,2,Buffet,scooter,0.0,No,Urban,21,HYD,South India,18
0x9396,COIMBRES07DEL02,22.0,5.0,10.96185,76.971082,11.09185,77.101082,14-03-2022,19:40,19:55,Stormy,Jam,2,Snack,motorcycle,0.0,No,Urban,21,COI,South India,19
0x56cb,COIMBRES09DEL01,32.0,4.5,11.008638,76.984311,11.078638,77.054311,06-04-2022,18:50,0.791666667,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,43,COI,South India,18
0xb9c3,HYDRES09DEL01,22.0,4.9,17.431668,78.408321,17.541668,78.518321,02-04-2022,21:40,21:55,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Urban,36,HYD,South India,21
0x7e54,CHENRES15DEL01,25.0,4.6,13.026286,80.275235,13.036286,80.285235,03-04-2022,10:25,10:30,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,12,CHE,South India,10
0x8feb,MYSRES18DEL01,37.0,5.0,12.337928,76.617889,12.447928,76.727889,14-03-2022,19:30,19:35,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,25,MYS,South India,19
0x8b46,MYSRES05DEL02,29.0,4.9,12.323978,76.627961,12.373978,76.677961,15-03-2022,21:50,21:55,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,18,MYS,South India,21
0x684e,BANGRES05DEL03,35.0,4.3,12.970324,77.645748,13.060324,77.735748,25-03-2022,21:45,21:55,Sandstorms,Jam,0,Drinks,motorcycle,0.0,Yes,Urban,49,BAN,South India,21
0x569d,MYSRES08DEL02,37.0,4.7,12.297954,76.665169,12.427954,76.795169,18-03-2022,18:15,18:25,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,15,MYS,South India,18
0x940a,COIMBRES20DEL02,35.0,4.8,10.994136,76.963303,11.014136,76.983303,13-03-2022,09:20,09:25,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,29,COI,South India,9
0x6045,MYSRES06DEL02,21.0,4.6,12.323994,76.626167,12.453994,76.756167,04-04-2022,23:35,23:50,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,14,MYS,South India,23
0xb265,MYSRES12DEL02,34.0,4.6,12.284747,76.625861,12.334747,76.675861,13-03-2022,21:55,22:10,Windy,Jam,1,Buffet,motorcycle,1.0,No,Urban,30,MYS,South India,21
0xaf3b,COIMBRES11DEL02,21.0,4.7,11.001753,76.986241,11.081753,77.066241,06-04-2022,17:25,17:30,Windy,Medium,2,Snack,scooter,1.0,No,Urban,15,COI,South India,17
0x987e,HYDRES19DEL03,24.0,4.9,17.458998,78.500366,17.548998,78.590366,04-04-2022,19:35,19:45,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,18,HYD,South India,19
0xbcfa,HYDRES02DEL03,28.0,4.9,17.41233,78.449654,17.44233,78.479654,01-03-2022,18:10,18:25,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,29,HYD,South India,18
0x3df7,BANGRES08DEL03,20.0,4.8,12.906229,77.596791,12.936229,77.626791,13-03-2022,18:50,18:55,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,18,BAN,South India,18
0x4d03,MYSRES02DEL02,20.0,4.9,12.304569,76.643622,12.434569,76.773622,23-03-2022,23:25,23:30,Windy,Low,1,Buffet,scooter,0.0,No,Urban,15,MYS,South India,23
0x5582,BANGRES15DEL01,29.0,4.6,12.975377,77.696664,12.985377,77.706664,13-03-2022,10:40,10:55,Fog,Low,2,Meal,scooter,0.0,No,Urban,13,BAN,South India,10
0x2ef9,COIMBRES11DEL01,28.0,4.6,11.001753,76.986241,11.071753,77.056241,25-03-2022,18:40,18:50,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,29,COI,South India,18
0x3573,BANGRES19DEL01,32.0,4.6,12.914264,77.6784,12.924264,77.6884,01-04-2022,10:30,10:45,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,23,BAN,South India,10
0xb2f0,MYSRES16DEL03,26.0,4.5,12.316967,76.603067,12.346967,76.633067,19-03-2022,22:25,22:30,Fog,Low,1,Meal,scooter,0.0,No,Urban,14,MYS,South India,22
0x2a4e,BANGRES15DEL02,32.0,4.5,12.975377,77.696664,13.055377,77.776664,23-03-2022,21:20,21:35,Stormy,Jam,1,Drinks,scooter,2.0,No,Urban,41,BAN,South India,21
0x6df9,HYDRES11DEL01,34.0,4.7,17.430448,78.418213,17.470448,78.458213,11-03-2022,14:50,0.625,Sunny,High,0,Drinks,motorcycle,0.0,No,Urban,20,HYD,South India,14
0x1cdb,MYSRES11DEL01,33.0,4.5,12.323225,76.630028,12.333225,76.640028,01-03-2022,10:50,11:05,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,19,MYS,South India,10
0xb256,HYDRES09DEL01,33.0,4.7,17.431668,78.408321,17.441668,78.418321,05-04-2022,10:30,10:35,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,11,HYD,South India,10
0xb090,HYDRES09DEL03,33.0,4.7,17.431668,78.408321,17.521668,78.498321,27-03-2022,22:45,22:55,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,21,HYD,South India,22
0x2bd0,BANGRES09DEL03,25.0,4.9,12.934179,77.615797,13.024179,77.705797,23-03-2022,22:15,22:30,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,BAN,South India,22
0xa836,MYSRES11DEL01,25.0,4.5,12.323225,76.630028,12.363225,76.670028,17-03-2022,14:45,14:55,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,14,MYS,South India,14
0xb0d3,CHENRES15DEL02,23.0,4.7,13.026286,80.275235,13.106286,80.355235,18-03-2022,22:25,22:40,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,19,CHE,South India,22
0x7e3,CHENRES09DEL01,22.0,4.6,13.044694,80.26147,13.054694,80.27147,24-03-2022,11:55,12:05,Fog,High,1,Snack,scooter,1.0,No,Urban,21,CHE,South India,11
0x69e3,HYDRES06DEL03,32.0,4.9,17.455894,78.375467,17.515894,78.435467,03-04-2022,18:45,18:55,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,HYD,South India,18
0xdbb1,KOCRES02DEL01,33.0,4.9,10.028047,76.310019,10.038047,76.320019,11-02-2022,10:55,11:05,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,18,KOC,South India,10
0x5725,CHENRES13DEL03,30.0,4.7,13.027018,80.254791,13.087018,80.314791,21-03-2022,23:40,23:45,Sunny,Low,2,Buffet,scooter,0.0,,Urban,10,CHE,South India,23
0x676b,MYSRES18DEL02,32.0,4.9,12.337928,76.617889,12.467928,76.747889,31-03-2022,21:20,21:25,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,16,MYS,South India,21
0x5465,BANGRES20DEL02,24.0,4.7,12.972161,77.596014,12.992161,77.616014,01-04-2022,08:45,0.375,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,10,BAN,South India,8
0x393a,HYDRES07DEL03,31.0,4.8,17.424114,78.347554,17.454114,78.377554,05-03-2022,17:20,17:35,Stormy,Medium,2,Buffet,scooter,0.0,No,Urban,28,HYD,South India,17
0x8531,BANGRES16DEL02,33.0,4.7,13.029198,77.570997,13.079198,77.620997,13-03-2022,22:35,22:45,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,12,BAN,South India,22
0xa994,CHENRES07DEL03,21.0,5.0,13.081878,80.248519,13.171878,80.338519,02-04-2022,17:45,0.75,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,24,CHE,South India,17
0x1774,BANGRES19DEL01,36.0,4.8,12.914264,77.6784,13.024264,77.7884,10-03-2022,22:45,22:50,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,20,BAN,South India,22
0xb59a,HYDRES20DEL01,34.0,4.7,17.483216,78.552111,17.593216,78.662111,25-03-2022,23:25,23:40,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,28,HYD,South India,23
0x39b7,CHENRES05DEL02,27.0,4.6,13.058616,80.264151,13.188616,80.394151,02-04-2022,17:45,17:55,Stormy,Medium,1,Drinks,scooter,0.0,No,Urban,17,CHE,South India,17
0x243e,HYDRES04DEL01,29.0,4.6,17.411028,78.329645,17.451028,78.369645,30-03-2022,16:10,16:25,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,18,HYD,South India,16
0x66d2,MYSRES15DEL03,26.0,4.6,12.352058,76.60665,12.442058,76.69665,04-04-2022,21:35,21:40,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,25,MYS,South India,21
0x968,CHENRES11DEL02,30.0,4.6337736972250205,13.064181,80.236442,13.084181,80.256442,01-04-2022,10:30,10:35,Fog,Low,2,Buffet,scooter,1.0,No,Urban,17,CHE,South India,10
0x982e,CHENRES11DEL03,24.0,4.2,13.064181,80.236442,13.124181,80.296442,03-04-2022,23:20,23:30,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,15,CHE,South India,23
0x863a,BANGRES20DEL01,34.0,4.5,12.972161,77.596014,13.082161,77.706014,02-03-2022,1,24:15:00,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,15,BAN,South India,1
0xbe9e,COIMBRES01DEL03,33.0,3.5,11.016298,76.972076,11.106298,77.062076,20-03-2022,19:30,19:45,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,43,COI,South India,19
0xc04,BANGRES07DEL01,29.0,4.6,12.978453,77.643685,13.018453,77.683685,28-03-2022,15:15,15:20,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,10,BAN,South India,15
0xa7f8,COIMBRES03DEL01,29.0,4.7,11.025083,77.015393,11.135083,77.125393,18-03-2022,23:35,23:50,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,24,COI,South India,23
0x1b8f,HYDRES02DEL01,32.0,4.8,17.41233,78.449654,17.42233,78.459654,07-03-2022,10:55,11:05,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,23,HYD,South India,10
0x4929,CHENRES05DEL03,38.0,4.8,13.058616,80.264151,13.118616,80.324151,01-04-2022,19:15,19:25,Fog,Jam,1,Meal,scooter,1.0,No,Urban,25,CHE,South India,19
0x4427,CHENRES16DEL01,32.0,4.2,13.049645,80.242268,13.159645,80.352268,08-03-2022,17:25,17:40,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,39,CHE,South India,17
0x485a,BANGRES010DEL02,38.0,4.6,12.933298,77.614293,12.983298,77.664293,21-03-2022,18:25,18:40,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,16,BAN,South India,18
0x996,HYDRES17DEL02,22.0,4.5,17.451976,78.385883,17.471976,78.405883,09-03-2022,08:40,08:55,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,25,HYD,South India,8
0xf2a,HYDRES20DEL02,24.0,5.0,17.483216,78.552111,17.533216,78.602111,21-03-2022,22:10,22:15,Sunny,Low,1,Snack,scooter,1.0,No,Urban,18,HYD,South India,22
0x3a7d,COIMBRES01DEL02,22.0,4.7,11.016298,76.972076,11.036298,76.992076,07-03-2022,08:35,08:40,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,10,COI,South India,8
0xba7c,BANGRES11DEL02,27.0,4.7,12.934365,77.616155,13.064365,77.746155,06-03-2022,20:10,20:25,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,27,BAN,South India,20
0xbaa6,COIMBRES08DEL02,27.0,4.6,11.001852,76.976268,11.131852,77.106268,31-03-2022,20:50,20:55,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,21,COI,South India,20
0xbb8c,CHENRES08DEL01,25.0,4.8,13.022394,80.242439,13.032394,80.252439,05-04-2022,09:55,10:05,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,CHE,South India,9
0x26f0,CHENRES18DEL02,38.0,4.6,12.981615,80.231598,13.001615,80.251598,11-03-2022,10:20,10:35,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,20,CHE,South India,10
0x2ae6,HYDRES05DEL01,27.0,4.8,17.433809,78.386744,17.443809,78.396744,15-03-2022,10:30,10:35,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,11,HYD,South India,10
0x5632,COIMBRES02DEL02,24.0,5.0,11.022477,76.995667,11.152477,77.125667,10-03-2022,21:20,21:25,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,10,COI,South India,21
0x2613,COIMBRES06DEL01,20.0,4.8,11.021278,76.995017,11.031278,77.005017,05-03-2022,08:40,08:45,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,12,COI,South India,8
0x714e,BANGRES06DEL02,34.0,4.0,12.979096,77.640625,12.999096,77.660625,19-03-2022,09:40,09:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,BAN,South India,9
0x323b,BANGRES01DEL02,29.0,4.9,12.933284,77.615428,13.063284,77.745428,02-03-2022,19:50,20:05,Sunny,Jam,2,Snack,motorcycle,0.0,No,Urban,19,BAN,South India,19
0x61a4,HYDRES20DEL01,24.0,4.1,17.483216,78.552111,17.593216,78.662111,10-03-2022,19:40,19:50,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Urban,44,HYD,South India,19
0x8cb8,BANGRES06DEL03,28.0,4.8,12.979096,77.640625,13.009096,77.670625,11-03-2022,22:45,22:50,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Urban,12,BAN,South India,22
0xae08,MYSRES17DEL01,22.0,4.7,12.326356,76.619103,12.336356,76.629103,15-03-2022,10:30,10:35,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,13,MYS,South India,10
0xae4c,CHENRES11DEL01,32.0,4.5,13.064181,80.236442,13.104181,80.276442,05-03-2022,16:45,0.708333333,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,CHE,South India,16
0xa5c3,COIMBRES03DEL02,32.0,4.9,11.025083,77.015393,11.045083,77.035393,17-03-2022,09:25,09:30,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,29,COI,South India,9
0x49fe,HYDRES02DEL01,32.0,4.2,17.41233,78.449654,17.52233,78.559654,04-03-2022,21:30,21:40,Sandstorms,Jam,1,Snack,scooter,2.0,No,Urban,37,HYD,South India,21
0x95e4,HYDRES04DEL03,34.0,5.0,17.411028,78.329645,17.501028,78.419645,02-03-2022,1,24:10:00,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,HYD,South India,1
0xd695,KOCRES11DEL02,29.0,4.9,10.006881,76.345397,10.136881,76.475397,12-02-2022,18:30,18:35,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,32,KOC,South India,18
0x615d,BANGRES010DEL03,30.0,4.5,12.933298,77.614293,13.023298,77.704293,06-04-2022,17:25,17:30,Windy,Medium,1,Snack,scooter,1.0,No,Urban,23,BAN,South India,17
0x7b94,MYSRES17DEL01,30.0,4.2,12.326356,76.619103,12.396356,76.689103,06-03-2022,19:10,19:25,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,38,MYS,South India,19
0x97b2,COIMBRES15DEL02,37.0,5.0,11.006686,76.951736,11.026686,76.971736,17-03-2022,10:20,10:30,Sunny,Low,2,Meal,scooter,0.0,No,Urban,15,COI,South India,10
0x38fb,COIMBRES06DEL02,30.0,4.8,11.021278,76.995017,11.101278,77.075017,14-03-2022,23:25,23:35,Stormy,Low,2,Meal,scooter,1.0,No,Urban,25,COI,South India,23
0x806c,MYSRES06DEL02,34.0,4.9,12.323994,76.626167,12.343994,76.646167,15-03-2022,09:10,09:20,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,13,MYS,South India,9
0x1358,HYDRES01DEL01,34.0,5.0,17.410371,78.437225,17.420371,78.447225,19-03-2022,11:25,11:40,Fog,High,2,Drinks,motorcycle,1.0,No,Urban,36,HYD,South India,11
0x7198,BANGRES20DEL01,25.0,4.7,12.972161,77.596014,13.012161,77.636014,07-03-2022,15:25,15:30,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,23,BAN,South India,15
0x26a0,BANGRES13DEL03,35.0,4.9,12.935662,77.61413,12.995662,77.67413,05-03-2022,21:55,0.916666667,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,21,BAN,South India,21
0x20b9,HYDRES19DEL02,25.0,4.9,17.458998,78.500366,17.538998,78.580366,04-03-2022,18:30,18:40,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,19,HYD,South India,18
0x8def,CHENRES17DEL03,29.0,4.8,13.045479,80.23311,13.075479,80.26311,24-03-2022,22:10,22:15,Windy,Low,1,Snack,scooter,0.0,No,Urban,15,CHE,South India,22
0x7447,COIMBRES13DEL02,20.0,4.5,11.003669,76.976494,11.053669,77.026494,19-03-2022,18:25,18:35,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,29,COI,South India,18
0xcc64,KOCRES04DEL03,29.0,4.9,9.966783,76.242981,10.056783,76.332981,18-02-2022,18:25,18:35,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,18,KOC,South India,18
0x9f8e,COIMBRES14DEL02,28.0,4.7,11.003681,76.975525,11.023681,76.995525,30-03-2022,08:25,08:35,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,20,COI,South India,8
0x6fa3,HYDRES11DEL03,27.0,4.6,17.430448,78.418213,17.520448,78.508213,08-03-2022,20:20,20:35,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,39,HYD,South India,20
0x5c6a,MYSRES15DEL03,31.0,5.0,12.352058,76.60665,12.412058,76.66665,30-03-2022,20:40,20:45,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,32,MYS,South India,20
0x1e55,HYDRES07DEL02,34.0,4.8,17.424114,78.347554,17.504114,78.427554,10-03-2022,20:10,20:20,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,20,HYD,South India,20
0x682d,BANGRES18DEL02,32.0,4.6,12.913041,77.683237,12.933041,77.703237,11-03-2022,08:15,08:25,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,19,BAN,South India,8
0x64c4,BANGRES01DEL03,39.0,4.9,12.933284,77.615428,12.963284,77.645428,28-03-2022,22:55,0.958333333,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,19,BAN,South India,22
0xa638,HYDRES20DEL01,27.0,4.7,17.483216,78.552111,17.493216,78.562111,21-03-2022,09:15,09:30,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,15,HYD,South India,9
0x97ef,CHENRES03DEL01,20.0,4.6,13.091809,80.219104,13.161809,80.289104,12-03-2022,20:45,20:55,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,35,CHE,South India,20
0x8002,MYSRES06DEL02,21.0,4.9,12.323994,76.626167,12.373994,76.676167,07-03-2022,19:30,19:35,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,MYS,South India,19
0x5459,CHENRES12DEL03,28.0,3.1,12.972793,80.249982,13.062793,80.339982,06-04-2022,23:40,23:50,Sunny,Low,2,Meal,scooter,0.0,No,Urban,35,CHE,South India,23
0x54a4,BANGRES11DEL02,34.0,4.7,12.934365,77.616155,12.984365,77.666155,01-03-2022,20:15,20:20,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,19,BAN,South India,20
0x2d2a,COIMBRES01DEL03,30.0,4.8,11.016298,76.972076,11.106298,77.062076,16-03-2022,22:20,22:35,Stormy,Low,2,Snack,scooter,1.0,No,Urban,17,COI,South India,22
0xa6a8,CHENRES02DEL01,26.0,4.9,13.086438,80.220672,13.096438,80.230672,01-03-2022,08:15,08:20,Stormy,Low,2,Snack,scooter,0.0,No,Urban,16,CHE,South India,8
0x929d,MYSRES07DEL03,33.0,4.9,12.325461,76.632278,12.355461,76.662278,07-03-2022,18:10,18:15,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,34,MYS,South India,18
0x37ae,HYDRES11DEL01,39.0,4.5,17.430448,78.418213,17.440448,78.428213,05-04-2022,08:50,0.375,Windy,Low,1,Buffet,scooter,0.0,No,Urban,20,HYD,South India,8
0x35ff,COIMBRES17DEL02,30.0,4.5,11.026117,76.944652,11.156117,77.074652,02-03-2022,23:45,1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,COI,South India,23
0x3d74,MYSRES09DEL02,24.0,4.5,12.323194,76.630583,12.453194,76.760583,02-04-2022,22:15,22:30,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Urban,13,MYS,South India,22
0xae5a,COIMBRES06DEL01,24.0,4.8,11.021278,76.995017,11.131278,77.105017,04-03-2022,22:50,0.958333333,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,19,COI,South India,22
0x915f,BANGRES06DEL01,35.0,4.7,12.979096,77.640625,13.019096,77.680625,30-03-2022,16:45,16:50,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,28,BAN,South India,16
0x4fff,MYSRES05DEL01,30.0,4.3,12.323978,76.627961,12.333978,76.637961,05-03-2022,08:25,08:30,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,22,MYS,South India,8
0x5fce,COIMBRES19DEL02,34.0,4.7,11.022298,76.998349,11.042298,77.018349,15-03-2022,09:10,09:25,Sunny,Low,2,Meal,scooter,0.0,No,Urban,10,COI,South India,9
0xbdb6,MYSRES19DEL01,38.0,4.8,12.334022,76.618203,12.444022,76.728203,02-04-2022,17:35,17:50,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,18,MYS,South India,17
0x5a6f,BANGRES07DEL01,33.0,4.9,12.978453,77.643685,13.088453,77.753685,25-03-2022,22:40,22:55,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,15,BAN,South India,22
0x9c25,COIMBRES14DEL02,36.0,4.7,11.003681,76.975525,11.083681,77.055525,29-03-2022,22:20,22:35,Windy,Low,2,Buffet,scooter,1.0,No,Urban,20,COI,South India,22
0x8d28,COIMBRES12DEL02,20.0,4.8,11.000762,76.981876,11.050762,77.031876,01-03-2022,20:25,20:35,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,14,COI,South India,20
0x70e2,HYDRES18DEL01,27.0,5.0,17.450851,78.379347,17.460851,78.389347,24-03-2022,10:30,10:40,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,13,HYD,South India,10
0x4327,CHENRES11DEL01,29.0,4.5,13.064181,80.236442,13.174181,80.346442,16-03-2022,21:30,21:35,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,19,CHE,South India,21
0x915a,MYSRES05DEL01,22.0,4.8,12.323978,76.627961,12.363978,76.667961,21-03-2022,15:40,15:45,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,18,MYS,South India,15
0x5478,CHENRES19DEL03,22.0,4.4,12.986047,80.218114,13.046047,80.278114,03-04-2022,21:45,21:50,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,36,CHE,South India,21
0xa5a6,CHENRES03DEL02,32.0,4.8,13.091809,80.219104,13.171809,80.299104,08-03-2022,23:50,1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,CHE,South India,23
0x801,BANGRES17DEL03,37.0,4.8,12.972532,77.608179,13.002532,77.638179,28-03-2022,20:55,0.875,Windy,Jam,0,Buffet,motorcycle,0.0,No,Urban,48,BAN,South India,20
0x8cef,HYDRES16DEL02,20.0,4.8,17.440827,78.393391,17.490827,78.443391,26-03-2022,18:10,18:15,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,22,HYD,South India,18
0x19fb,BANGRES07DEL01,29.0,4.7,12.978453,77.643685,13.048453,77.713685,31-03-2022,18:25,18:30,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Urban,25,BAN,South India,18
0x79b,COIMBRES02DEL02,23.0,4.3,11.022477,76.995667,11.042477,77.015667,03-04-2022,09:20,09:35,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,21,COI,South India,9
0x7bae,CHENRES16DEL01,34.0,4.6,13.049645,80.242268,13.119645,80.312268,14-03-2022,20:30,20:35,Windy,Jam,2,Meal,scooter,1.0,No,Urban,28,CHE,South India,20
0x4b03,CHENRES01DEL01,27.0,4.7,13.005801,80.250744,13.015801,80.260744,30-03-2022,09:45,09:55,Fog,Low,1,Snack,scooter,,No,Urban,11,CHE,South India,9
0x79e4,HYDRES02DEL02,36.0,4.5,17.41233,78.449654,17.54233,78.579654,29-03-2022,19:15,19:20,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,21,HYD,South India,19
0xa15c,CHENRES01DEL03,39.0,4.8,13.005801,80.250744,13.065801,80.310744,13-03-2022,23:20,23:25,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,23,CHE,South India,23
0x4a35,MYSRES19DEL01,30.0,4.8,12.334022,76.618203,12.444022,76.728203,14-03-2022,18:20,18:25,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,22,MYS,South India,18
0xd1ba,KOCRES17DEL02,22.0,4.9,9.959778,76.296106,10.009778,76.346106,17-02-2022,19:20,19:30,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,27,KOC,South India,19
0x5d3e,MYSRES04DEL03,24.0,4.7,12.3085,76.665808,12.3985,76.755808,18-03-2022,20:30,20:35,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,23,MYS,South India,20
0xc58,CHENRES05DEL02,32.0,4.9,13.058616,80.264151,13.188616,80.394151,14-03-2022,18:55,19:05,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,26,CHE,South India,18
0x6d46,HYDRES04DEL02,24.0,4.7,17.411028,78.329645,17.491028,78.409645,02-03-2022,22:25,22:30,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,18,HYD,South India,22
0x200f,MYSRES02DEL03,26.0,4.8,12.304569,76.643622,12.364569,76.703622,21-03-2022,21:50,0.916666667,Windy,Jam,1,Snack,scooter,1.0,No,Urban,17,MYS,South India,21
0x9d0d,HYDRES06DEL01,31.0,4.8,17.455894,78.375467,17.465894,78.385467,03-04-2022,10:40,10:45,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,26,HYD,South India,10
0xa074,BANGRES02DEL02,21.0,5.0,12.970221,77.645396,13.020221,77.695396,21-03-2022,23:10,23:25,Sunny,Low,2,Meal,scooter,0.0,No,Urban,18,BAN,South India,23
0x45c7,COIMBRES17DEL01,26.0,4.9,11.026117,76.944652,11.066117,76.984652,09-03-2022,12:55,0.541666667,Sunny,High,1,Buffet,scooter,1.0,No,Urban,11,COI,South India,12
0x2201,CHENRES17DEL03,38.0,4.6,13.045479,80.23311,13.105479,80.29311,19-03-2022,19:20,19:35,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,26,CHE,South India,19
0x2999,MYSRES14DEL02,21.0,5.0,0.0,0.0,0.08,0.08,10-03-2022,20:25,20:30,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,MYS,South India,20
0xb474,COIMBRES12DEL02,29.0,4.5,11.000762,76.981876,11.080762,77.061876,14-03-2022,17:15,17:30,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Urban,16,COI,South India,17
